listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,hidden_fee_inr,price_inflation_inr,effective_price_inr
LST05181,2023,6,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Fake Countdown Timer,Urgency Creation,3,0,280,378
LST05183,2023,6,Flipkart,Fashion,AND Women's Wrap Dress,AND,Social Proof Manipulation,Social Proof Misuse,2,0,1505,1207
LST05184,2023,6,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,Forced Continuity,Subscription Trap,4,0,305,276
LST05185,2023,6,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Misleading Discount Badge,Pricing Manipulation,4,0,288,279
LST05186,2023,6,Flipkart,Fashion,Peter England Men's Slim Fit Shirt,Peter England,False Scarcity,Scarcity Creation,4,0,862,624
LST05187,2023,6,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,False Scarcity,Scarcity Creation,4,0,456,568
LST05190,2023,6,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Hidden Convenience Fee,Drip Pricing,5,67,90,152
LST05191,2023,6,Flipkart,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Forced Continuity,Subscription Trap,4,0,741,832
LST05192,2023,6,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,Inflated Original Price,Pricing Manipulation,5,0,533,782
LST05194,2023,6,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,False Scarcity,Scarcity Creation,4,0,436,538
LST05195,2023,6,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,False Scarcity,Scarcity Creation,4,0,289,312
LST05197,2023,6,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,False Scarcity,Scarcity Creation,4,0,1213,951
LST05200,2023,6,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Confirm Shaming,Misdirection,3,0,1454,2220
LST05201,2023,6,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Social Proof Manipulation,Social Proof Misuse,2,0,96,89
LST05202,2023,6,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,False Scarcity,Scarcity Creation,4,0,788,704
LST05203,2023,6,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,False Scarcity,Scarcity Creation,4,0,274,309
LST05204,2023,6,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Fake Countdown Timer,Urgency Creation,3,0,761,1111
LST05205,2023,6,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Confirm Shaming,Misdirection,3,0,127,195
LST05206,2023,6,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Confirm Shaming,Misdirection,3,0,297,334
LST05208,2023,6,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Misleading Discount Badge,Pricing Manipulation,4,0,180,371
LST05209,2023,6,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Hidden Convenience Fee,Drip Pricing,5,51,393,1777
LST05210,2023,6,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Forced Continuity,Subscription Trap,4,0,840,1031
LST05212,2023,6,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Social Proof Manipulation,Social Proof Misuse,2,0,665,1773
LST05213,2023,6,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Forced Continuity,Subscription Trap,4,0,232,348
LST05214,2023,6,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Social Proof Manipulation,Social Proof Misuse,2,0,343,586
LST05215,2023,6,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Forced Continuity,Subscription Trap,4,0,5239,17545
LST05216,2023,6,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,False Scarcity,Scarcity Creation,4,0,1457,1081
LST05217,2023,6,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Fake Countdown Timer,Urgency Creation,3,0,733,661
LST05218,2023,6,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Inflated Original Price,Pricing Manipulation,5,0,1096,1727
LST05219,2023,6,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Hidden Convenience Fee,Drip Pricing,5,28,184,222
LST05220,2023,6,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,Misleading Discount Badge,Pricing Manipulation,4,0,247,288
LST05221,2023,6,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Misleading Discount Badge,Pricing Manipulation,4,0,892,705
LST05222,2023,6,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Confirm Shaming,Misdirection,3,0,2602,7917
LST05223,2023,6,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,False Scarcity,Scarcity Creation,4,0,153,141
LST05224,2023,6,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Fake Countdown Timer,Urgency Creation,3,0,225,345
LST05225,2023,6,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,Forced Continuity,Subscription Trap,4,0,624,648
LST05226,2023,6,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Social Proof Manipulation,Social Proof Misuse,2,0,754,729
LST05227,2023,6,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,49,142,199
LST05228,2023,6,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Hidden Convenience Fee,Drip Pricing,5,26,81,115
LST05230,2023,6,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Hidden Convenience Fee,Drip Pricing,5,36,1221,1348
LST05231,2023,6,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,32,351,878
LST05232,2023,6,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Confirm Shaming,Misdirection,3,0,1368,1638
LST05234,2023,6,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Confirm Shaming,Misdirection,3,0,1287,693
LST05235,2023,6,Meesho,Fashion,AND Women's Wrap Dress,AND,Fake Countdown Timer,Urgency Creation,3,0,1392,1439
LST05236,2023,6,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,Inflated Original Price,Pricing Manipulation,5,0,225,290
LST05238,2023,6,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Hidden Convenience Fee,Drip Pricing,5,29,657,756
LST05239,2023,6,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,Confirm Shaming,Misdirection,3,0,1704,2070
LST05241,2023,6,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Misleading Discount Badge,Pricing Manipulation,4,0,1716,1333
LST05242,2023,6,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,False Scarcity,Scarcity Creation,4,0,749,719
LST05243,2023,6,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Confirm Shaming,Misdirection,3,0,269,322
LST05244,2023,6,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Forced Continuity,Subscription Trap,4,0,745,637
LST05245,2023,6,Meesho,Electronics,Syska LED Desk Lamp,Syska,Forced Continuity,Subscription Trap,4,0,394,465
LST05246,2023,6,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Forced Continuity,Subscription Trap,4,0,509,543
LST05247,2023,6,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Fake Countdown Timer,Urgency Creation,3,0,373,506
LST05249,2023,6,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Forced Continuity,Subscription Trap,4,0,158,182
LST05252,2023,6,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,0,4149,6961
LST05253,2023,6,Meesho,Books,Deep Work - Cal Newport,Cal Newport,False Scarcity,Scarcity Creation,4,0,186,275
LST05254,2023,6,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,False Scarcity,Scarcity Creation,4,0,272,300
LST05256,2023,6,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Forced Continuity,Subscription Trap,4,0,177,186
LST05257,2023,6,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,Hidden Convenience Fee,Drip Pricing,5,38,1578,2142
LST05258,2023,6,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Forced Continuity,Subscription Trap,4,0,915,1319
LST05259,2023,6,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Forced Continuity,Subscription Trap,4,0,323,509
LST05261,2023,6,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Hidden Convenience Fee,Drip Pricing,5,50,307,383
LST05262,2023,6,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Forced Continuity,Subscription Trap,4,0,352,289
LST05263,2023,6,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Forced Continuity,Subscription Trap,4,0,672,1660
LST05264,2023,6,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Confirm Shaming,Misdirection,3,0,4620,18597
LST05266,2023,6,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Hidden Convenience Fee,Drip Pricing,5,54,3688,10497
LST05267,2023,6,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Confirm Shaming,Misdirection,3,0,888,981
LST05268,2023,6,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Forced Continuity,Subscription Trap,4,0,168,386
LST05271,2023,6,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Forced Continuity,Subscription Trap,4,0,1502,2174
LST05272,2023,6,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,Confirm Shaming,Misdirection,3,0,277,278
LST05273,2023,6,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Forced Continuity,Subscription Trap,4,0,3134,1874
LST05274,2023,6,Nykaa,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Hidden Convenience Fee,Drip Pricing,5,68,4823,16691
LST05275,2023,6,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,False Scarcity,Scarcity Creation,4,0,945,1221
LST05277,2023,6,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Social Proof Manipulation,Social Proof Misuse,2,0,566,440
LST05279,2023,6,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Forced Continuity,Subscription Trap,4,0,454,795
LST05280,2023,6,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Confirm Shaming,Misdirection,3,0,1108,981
LST05281,2023,6,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Confirm Shaming,Misdirection,3,0,522,843
LST05284,2023,6,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,Confirm Shaming,Misdirection,3,0,4076,8119
LST05285,2023,6,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,False Scarcity,Scarcity Creation,4,0,278,342
LST05287,2023,6,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Fake Countdown Timer,Urgency Creation,3,0,3187,2040
LST05289,2023,6,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Fake Countdown Timer,Urgency Creation,3,0,380,554
LST05292,2023,6,Nykaa,Electronics,Portronics Mport 7C USB Hub,Portronics,Hidden Convenience Fee,Drip Pricing,5,82,639,657
LST05293,2023,6,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Misleading Discount Badge,Pricing Manipulation,4,0,547,499
LST05296,2023,6,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Forced Continuity,Subscription Trap,4,0,1368,1296
LST05300,2023,6,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,False Scarcity,Scarcity Creation,4,0,1193,1437
LST05301,2023,6,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Misleading Discount Badge,Pricing Manipulation,4,0,739,773
LST05302,2023,6,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Inflated Original Price,Pricing Manipulation,5,0,8357,21159
LST05304,2023,6,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Confirm Shaming,Misdirection,3,0,126,167
LST05305,2023,6,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,False Scarcity,Scarcity Creation,4,0,479,459
LST05306,2023,6,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Hidden Convenience Fee,Drip Pricing,5,58,1030,1097
LST05308,2023,6,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,Inflated Original Price,Pricing Manipulation,5,0,581,736
LST05309,2023,6,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Forced Continuity,Subscription Trap,4,0,463,587
LST05310,2023,6,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Forced Continuity,Subscription Trap,4,0,785,763
LST05311,2023,6,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Inflated Original Price,Pricing Manipulation,5,0,1274,675
LST05312,2023,6,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,0,341,855
LST05315,2023,6,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Hidden Convenience Fee,Drip Pricing,5,64,578,534
LST05319,2023,6,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,0,926,1249
LST05320,2023,6,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Social Proof Manipulation,Social Proof Misuse,2,0,3580,6592
LST05321,2023,6,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Misleading Discount Badge,Pricing Manipulation,4,0,343,622
LST05323,2023,6,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Confirm Shaming,Misdirection,3,0,4503,16128
LST05325,2023,6,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Social Proof Manipulation,Social Proof Misuse,2,0,726,804
LST05326,2023,6,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,Forced Continuity,Subscription Trap,4,0,211,267
LST05327,2023,6,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Forced Continuity,Subscription Trap,4,0,429,643
LST05328,2023,6,Nykaa,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Hidden Convenience Fee,Drip Pricing,5,69,140,281
LST05329,2023,6,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Forced Continuity,Subscription Trap,4,0,268,321
LST05331,2023,7,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Misleading Discount Badge,Pricing Manipulation,4,0,888,1157
LST05332,2023,7,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Social Proof Manipulation,Social Proof Misuse,2,0,112,80
LST05334,2023,7,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Social Proof Manipulation,Social Proof Misuse,2,0,1291,1306
LST05336,2023,7,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Hidden Convenience Fee,Drip Pricing,5,82,467,720
LST05337,2023,7,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Forced Continuity,Subscription Trap,4,0,430,508
LST05338,2023,7,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Inflated Original Price,Pricing Manipulation,5,0,647,615
LST05339,2023,7,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,False Scarcity,Scarcity Creation,4,0,476,454
LST05341,2023,7,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,Fake Countdown Timer,Urgency Creation,3,0,1057,987
LST05345,2023,7,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,False Scarcity,Scarcity Creation,4,0,165,255
LST05346,2023,7,Flipkart,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Inflated Original Price,Pricing Manipulation,5,0,796,776
LST05347,2023,7,Flipkart,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Forced Continuity,Subscription Trap,4,0,2665,13909
LST05349,2023,7,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Inflated Original Price,Pricing Manipulation,5,0,878,685
LST05350,2023,7,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Inflated Original Price,Pricing Manipulation,5,0,825,2478
LST05352,2023,7,Flipkart,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Confirm Shaming,Misdirection,3,0,246,309
LST05353,2023,7,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Misleading Discount Badge,Pricing Manipulation,4,0,398,404
LST05354,2023,7,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Forced Continuity,Subscription Trap,4,0,235,557
LST05356,2023,7,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Inflated Original Price,Pricing Manipulation,5,0,5313,18892
LST05358,2023,7,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Inflated Original Price,Pricing Manipulation,5,0,4090,7092
LST05359,2023,7,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Social Proof Manipulation,Social Proof Misuse,2,0,179,180
LST05360,2023,7,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,False Scarcity,Scarcity Creation,4,0,961,962
LST05361,2023,7,Flipkart,Electronics,Syska LED Desk Lamp,Syska,Forced Continuity,Subscription Trap,4,0,556,404
LST05363,2023,7,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,False Scarcity,Scarcity Creation,4,0,455,562
LST05364,2023,7,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Misleading Discount Badge,Pricing Manipulation,4,0,393,373
LST05365,2023,7,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Fake Countdown Timer,Urgency Creation,3,0,428,589
LST05366,2023,7,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,0,403,855
LST05367,2023,7,Flipkart,Footwear,Action Men's Training Shoes,Action,False Scarcity,Scarcity Creation,4,0,736,733
LST05368,2023,7,Flipkart,Fashion,AND Women's Wrap Dress,AND,Inflated Original Price,Pricing Manipulation,5,0,1296,1303
LST05369,2023,7,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,Hidden Convenience Fee,Drip Pricing,5,98,886,911
LST05370,2023,7,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Fake Countdown Timer,Urgency Creation,3,0,100,150
LST05371,2023,7,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Confirm Shaming,Misdirection,3,0,693,726
LST05372,2023,7,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Misleading Discount Badge,Pricing Manipulation,4,0,10467,21355
LST05374,2023,7,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Misleading Discount Badge,Pricing Manipulation,4,0,3572,7092
LST05375,2023,7,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Confirm Shaming,Misdirection,3,0,3083,7425
LST05376,2023,7,Flipkart,Books,Atomic Habits - James Clear,James Clear,Inflated Original Price,Pricing Manipulation,5,0,273,263
LST05379,2023,7,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Misleading Discount Badge,Pricing Manipulation,4,0,196,257
LST05380,2023,7,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Hidden Convenience Fee,Drip Pricing,5,41,298,370
LST05381,2023,7,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Inflated Original Price,Pricing Manipulation,5,0,6213,18620
LST05382,2023,7,Flipkart,Electronics,Syska LED Desk Lamp,Syska,Social Proof Manipulation,Social Proof Misuse,2,0,528,438
LST05383,2023,7,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Social Proof Manipulation,Social Proof Misuse,2,0,401,360
LST05384,2023,7,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,False Scarcity,Scarcity Creation,4,0,973,1306
LST05386,2023,7,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,0,906,824
LST05388,2023,7,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Forced Continuity,Subscription Trap,4,0,1362,709
LST05389,2023,7,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Confirm Shaming,Misdirection,3,0,9243,21665
LST05390,2023,7,Flipkart,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,0,696,750
LST05393,2023,7,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,Forced Continuity,Subscription Trap,4,0,142,284
LST05394,2023,7,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Forced Continuity,Subscription Trap,4,0,718,797
LST05395,2023,7,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Confirm Shaming,Misdirection,3,0,1260,1622
LST05396,2023,7,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Social Proof Manipulation,Social Proof Misuse,2,0,339,265
LST05397,2023,7,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Fake Countdown Timer,Urgency Creation,3,0,260,373
LST05398,2023,7,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,False Scarcity,Scarcity Creation,4,0,363,271
LST05399,2023,7,Meesho,Fashion,W Women's Printed Kurta,W,Fake Countdown Timer,Urgency Creation,3,0,650,615
LST05403,2023,7,Meesho,Fashion,Raymond Men's Blazer,Raymond,Misleading Discount Badge,Pricing Manipulation,4,0,3723,3732
LST05404,2023,7,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,False Scarcity,Scarcity Creation,4,0,1397,756
LST05405,2023,7,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Misleading Discount Badge,Pricing Manipulation,4,0,279,233
LST05406,2023,7,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Fake Countdown Timer,Urgency Creation,3,0,133,259
LST05407,2023,7,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Inflated Original Price,Pricing Manipulation,5,0,157,222
LST05408,2023,7,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,Forced Continuity,Subscription Trap,4,0,194,279
LST05409,2023,7,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Misleading Discount Badge,Pricing Manipulation,4,0,723,875
LST05410,2023,7,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Inflated Original Price,Pricing Manipulation,5,0,1078,773
LST05411,2023,7,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,False Scarcity,Scarcity Creation,4,0,703,704
LST05412,2023,7,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Forced Continuity,Subscription Trap,4,0,830,743
LST05413,2023,7,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Forced Continuity,Subscription Trap,4,0,670,1566
LST05414,2023,7,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Misleading Discount Badge,Pricing Manipulation,4,0,734,771
