listing_id,year,month,platform,category,product_name,brand,actual_price_inr,displayed_original_price_inr,discount_pct_shown,hidden_fee_inr,effective_price_inr,dark_pattern_type,ccpa_category,severity_score,ccpa_violation,price_inflation_inr
LST06939,2024,3,Nykaa,Footwear,Metro Women's Block Heel Pumps,Metro,879,2211,60.2,0,879,None,No Violation,0,No,1332
LST06940,2024,3,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,291,605,51.9,0,291,None,No Violation,0,No,314
LST06941,2024,3,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2229,3665,39.2,0,2229,Misleading Discount Badge,Pricing Manipulation,4,Yes,1436
LST06942,2024,3,Nykaa,Electronics,Portronics Mport 7C USB Hub,Portronics,635,1261,49.6,0,635,Misleading Discount Badge,Pricing Manipulation,4,Yes,626
LST06943,2024,3,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1994,5023,60.3,0,1994,Misleading Discount Badge,Pricing Manipulation,4,Yes,3029
LST06944,2024,3,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,290,539,46.2,0,290,Fake Countdown Timer,Urgency Creation,3,Yes,249
LST06945,2024,3,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1423,2346,39.3,0,1423,Confirm Shaming,Misdirection,3,Yes,923
LST06946,2024,3,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,332,667,50.2,0,332,Fake Countdown Timer,Urgency Creation,3,Yes,335
LST06947,2024,3,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,12444,15705,20.8,0,12444,Inflated Original Price,Pricing Manipulation,5,Yes,3261
LST06948,2024,3,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1282,2437,47.4,0,1282,Fake Countdown Timer,Urgency Creation,3,Yes,1155
LST06949,2024,3,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,777,1466,47.0,0,777,Confirm Shaming,Misdirection,3,Yes,689
LST06950,2024,3,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,462,850,45.6,0,462,False Scarcity,Scarcity Creation,4,Yes,388
LST06951,2024,3,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,901,1849,51.3,0,901,None,No Violation,0,No,948
LST06952,2024,3,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1367,2348,41.8,0,1367,None,No Violation,0,No,981
LST06953,2024,3,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1548,2801,44.7,0,1548,False Scarcity,Scarcity Creation,4,Yes,1253
LST06954,2024,3,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,7739,12897,40.0,0,7739,None,No Violation,0,No,5158
LST06955,2024,3,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6593,10679,38.3,0,6593,None,No Violation,0,No,4086
LST06956,2024,3,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,863,1822,52.6,0,863,None,No Violation,0,No,959
LST06957,2024,3,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,857,1416,39.5,0,857,Inflated Original Price,Pricing Manipulation,5,Yes,559
LST06958,2024,3,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,284,479,40.7,95,379,Hidden Convenience Fee,Drip Pricing,5,Yes,195
LST06959,2024,3,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,649,1414,54.1,0,649,Confirm Shaming,Misdirection,3,Yes,765
LST06960,2024,3,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,91,175,48.0,0,91,Forced Continuity,Subscription Trap,4,Yes,84
LST06961,2024,4,Flipkart,Books,Atomic Habits - James Clear,James Clear,295,471,37.4,0,295,None,No Violation,0,No,176
LST06962,2024,4,Flipkart,Fashion,W Women's Printed Kurta,W,596,1322,54.9,0,596,False Scarcity,Scarcity Creation,4,Yes,726
LST06963,2024,4,Flipkart,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,332,629,47.2,0,332,Forced Continuity,Subscription Trap,4,Yes,297
LST06964,2024,4,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,141,284,50.4,0,141,Forced Continuity,Subscription Trap,4,Yes,143
LST06965,2024,4,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,359,774,53.6,0,359,Confirm Shaming,Misdirection,3,Yes,415
LST06966,2024,4,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,19953,23190,14.0,0,19953,Fake Countdown Timer,Urgency Creation,3,Yes,3237
LST06967,2024,4,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,989,1765,44.0,0,989,False Scarcity,Scarcity Creation,4,Yes,776
LST06968,2024,4,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,707,1394,49.3,70,777,Hidden Convenience Fee,Drip Pricing,5,Yes,687
LST06969,2024,4,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1854,4824,61.6,0,1854,None,No Violation,0,No,2970
LST06970,2024,4,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,859,1545,44.4,53,912,Hidden Convenience Fee,Drip Pricing,5,Yes,686
LST06971,2024,4,Flipkart,Books,Atomic Habits - James Clear,James Clear,318,485,34.4,0,318,Inflated Original Price,Pricing Manipulation,5,Yes,167
LST06972,2024,4,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,282,553,49.0,0,282,Forced Continuity,Subscription Trap,4,Yes,271
LST06973,2024,4,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,200,347,42.4,0,200,None,No Violation,0,No,147
LST06974,2024,4,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,311,566,45.1,0,311,Forced Continuity,Subscription Trap,4,Yes,255
LST06975,2024,4,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,146,231,36.8,0,146,Misleading Discount Badge,Pricing Manipulation,4,Yes,85
LST06976,2024,4,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,267,604,55.8,0,267,Inflated Original Price,Pricing Manipulation,5,Yes,337
LST06977,2024,4,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,872,1389,37.2,0,872,False Scarcity,Scarcity Creation,4,Yes,517
LST06978,2024,4,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,296,556,46.8,0,296,Confirm Shaming,Misdirection,3,Yes,260
LST06979,2024,4,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1568,2949,46.8,0,1568,Forced Continuity,Subscription Trap,4,Yes,1381
LST06980,2024,4,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,6932,11764,41.1,0,6932,False Scarcity,Scarcity Creation,4,Yes,4832
LST06981,2024,4,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,309,441,29.9,0,309,Forced Continuity,Subscription Trap,4,Yes,132
LST06982,2024,4,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,497,1112,55.3,0,497,Inflated Original Price,Pricing Manipulation,5,Yes,615
LST06983,2024,4,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,706,1443,51.1,0,706,Fake Countdown Timer,Urgency Creation,3,Yes,737
LST06984,2024,4,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,297,462,35.7,0,297,Inflated Original Price,Pricing Manipulation,5,Yes,165
LST06985,2024,4,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,8837,12209,27.6,0,8837,Misleading Discount Badge,Pricing Manipulation,4,Yes,3372
LST06986,2024,4,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,727,1311,44.5,0,727,Social Proof Manipulation,Social Proof Misuse,2,Yes,584
LST06987,2024,4,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1613,2424,33.5,0,1613,None,No Violation,0,No,811
LST06988,2024,4,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,10430,14549,28.3,0,10430,Fake Countdown Timer,Urgency Creation,3,Yes,4119
LST06989,2024,4,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,22540,28823,21.8,0,22540,None,No Violation,0,No,6283
LST06990,2024,4,Flipkart,Footwear,Action Men's Training Shoes,Action,678,1442,53.0,0,678,None,No Violation,0,No,764
LST06991,2024,4,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,312,561,44.4,0,312,Fake Countdown Timer,Urgency Creation,3,Yes,249
LST06992,2024,4,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,211,344,38.7,0,211,Misleading Discount Badge,Pricing Manipulation,4,Yes,133
LST06993,2024,4,Flipkart,Mobile Phones,POCO C65 6GB+128GB,POCO,7752,11054,29.9,0,7752,Fake Countdown Timer,Urgency Creation,3,Yes,3302
LST06994,2024,4,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2312,3735,38.1,0,2312,Confirm Shaming,Misdirection,3,Yes,1423
LST06995,2024,4,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2082,3453,39.7,0,2082,None,No Violation,0,No,1371
LST06996,2024,4,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,284,637,55.4,0,284,Confirm Shaming,Misdirection,3,Yes,353
LST06997,2024,4,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,996,1683,40.8,0,996,Misleading Discount Badge,Pricing Manipulation,4,Yes,687
LST06998,2024,4,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,521,946,44.9,0,521,None,No Violation,0,No,425
LST06999,2024,4,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,340,658,48.3,0,340,Social Proof Manipulation,Social Proof Misuse,2,Yes,318
LST07000,2024,4,Flipkart,Mobile Phones,POCO C65 6GB+128GB,POCO,6953,10315,32.6,0,6953,None,No Violation,0,No,3362
LST07001,2024,4,Flipkart,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,466,943,50.6,0,466,Misleading Discount Badge,Pricing Manipulation,4,Yes,477
LST07002,2024,4,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,182,351,48.1,0,182,None,No Violation,0,No,169
LST07003,2024,4,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,850,1919,55.7,0,850,Fake Countdown Timer,Urgency Creation,3,Yes,1069
LST07004,2024,4,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,788,1740,54.7,0,788,None,No Violation,0,No,952
LST07005,2024,4,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,357,618,42.2,0,357,Confirm Shaming,Misdirection,3,Yes,261
LST07006,2024,4,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,288,436,33.9,0,288,Social Proof Manipulation,Social Proof Misuse,2,Yes,148
LST07007,2024,4,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,287,627,54.2,0,287,Inflated Original Price,Pricing Manipulation,5,Yes,340
LST07008,2024,4,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,614,1078,43.0,0,614,Forced Continuity,Subscription Trap,4,Yes,464
LST07009,2024,4,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,661,1384,52.2,0,661,Confirm Shaming,Misdirection,3,Yes,723
LST07010,2024,4,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,7944,11353,30.0,111,8055,Hidden Convenience Fee,Drip Pricing,5,Yes,3409
LST07011,2024,4,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,281,484,41.9,108,389,Hidden Convenience Fee,Drip Pricing,5,Yes,203
LST07012,2024,4,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,183,358,48.9,0,183,Forced Continuity,Subscription Trap,4,Yes,175
LST07013,2024,4,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,586,988,40.7,86,672,Hidden Convenience Fee,Drip Pricing,5,Yes,402
LST07014,2024,4,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,279,459,39.2,0,279,Social Proof Manipulation,Social Proof Misuse,2,Yes,180
LST07015,2024,4,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2383,3263,27.0,0,2383,Inflated Original Price,Pricing Manipulation,5,Yes,880
LST07016,2024,4,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,198,357,44.5,0,198,Forced Continuity,Subscription Trap,4,Yes,159
LST07017,2024,4,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,457,889,48.6,0,457,None,No Violation,0,No,432
LST07018,2024,4,Meesho,Books,Atomic Habits - James Clear,James Clear,305,494,38.3,0,305,Fake Countdown Timer,Urgency Creation,3,Yes,189
LST07019,2024,4,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,623,1405,55.7,0,623,Confirm Shaming,Misdirection,3,Yes,782
LST07020,2024,4,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,19912,24602,19.1,0,19912,Fake Countdown Timer,Urgency Creation,3,Yes,4690
LST07021,2024,4,Meesho,Fashion,AND Women's Wrap Dress,AND,1419,2964,52.1,0,1419,None,No Violation,0,No,1545
LST07022,2024,4,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,526,951,44.7,0,526,Inflated Original Price,Pricing Manipulation,5,Yes,425
LST07023,2024,4,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,553,1240,55.4,0,553,Misleading Discount Badge,Pricing Manipulation,4,Yes,687
LST07024,2024,4,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2298,4292,46.5,0,2298,Forced Continuity,Subscription Trap,4,Yes,1994
LST07025,2024,4,Meesho,Books,Deep Work - Cal Newport,Cal Newport,300,478,37.2,0,300,False Scarcity,Scarcity Creation,4,Yes,178
LST07026,2024,4,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6258,10051,37.7,0,6258,False Scarcity,Scarcity Creation,4,Yes,3793
LST07027,2024,4,Meesho,Fashion,AND Women's Wrap Dress,AND,1172,2875,59.2,0,1172,Inflated Original Price,Pricing Manipulation,5,Yes,1703
LST07028,2024,4,Meesho,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1439,2462,41.6,0,1439,Misleading Discount Badge,Pricing Manipulation,4,Yes,1023
LST07029,2024,4,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,281,526,46.6,0,281,Forced Continuity,Subscription Trap,4,Yes,245
LST07030,2024,4,Meesho,Footwear,Liberty Gliders Women's Bellies,Liberty,769,1541,50.1,0,769,None,No Violation,0,No,772
LST07031,2024,4,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,667,1158,42.4,0,667,None,No Violation,0,No,491
LST07032,2024,4,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,7646,11829,35.4,0,7646,Confirm Shaming,Misdirection,3,Yes,4183
LST07033,2024,4,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,420,861,51.2,0,420,None,No Violation,0,No,441
LST07034,2024,4,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,337,715,52.9,0,337,Confirm Shaming,Misdirection,3,Yes,378
LST07035,2024,4,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,470,744,36.8,0,470,Confirm Shaming,Misdirection,3,Yes,274
LST07036,2024,4,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,369,632,41.6,23,392,Hidden Convenience Fee,Drip Pricing,5,Yes,263
LST07037,2024,4,Meesho,Fashion,Raymond Men's Blazer,Raymond,3855,6746,42.9,60,3915,Hidden Convenience Fee,Drip Pricing,5,Yes,2891
LST07038,2024,4,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,665,992,33.0,0,665,Social Proof Manipulation,Social Proof Misuse,2,Yes,327
LST07039,2024,4,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,852,1613,47.2,0,852,Social Proof Manipulation,Social Proof Misuse,2,Yes,761
LST07040,2024,4,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,251,535,53.1,0,251,None,No Violation,0,No,284
LST07041,2024,4,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,7130,11627,38.7,0,7130,Misleading Discount Badge,Pricing Manipulation,4,Yes,4497
LST07042,2024,4,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,309,624,50.5,0,309,Misleading Discount Badge,Pricing Manipulation,4,Yes,315
LST07043,2024,4,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,325,625,48.0,0,325,Fake Countdown Timer,Urgency Creation,3,Yes,300
LST07044,2024,4,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,257,418,38.5,0,257,None,No Violation,0,No,161
LST07045,2024,4,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1329,2476,46.3,0,1329,Inflated Original Price,Pricing Manipulation,5,Yes,1147
LST07046,2024,4,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,609,930,34.5,0,609,Inflated Original Price,Pricing Manipulation,5,Yes,321
LST07047,2024,4,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,499,1184,57.9,0,499,Misleading Discount Badge,Pricing Manipulation,4,Yes,685
LST07048,2024,4,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1895,5073,62.6,0,1895,Confirm Shaming,Misdirection,3,Yes,3178
LST07049,2024,4,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,711,1307,45.6,0,711,Social Proof Manipulation,Social Proof Misuse,2,Yes,596
LST07050,2024,4,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1876,2927,35.9,0,1876,False Scarcity,Scarcity Creation,4,Yes,1051
LST07051,2024,4,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,84,191,56.0,0,84,Misleading Discount Badge,Pricing Manipulation,4,Yes,107
LST07052,2024,4,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1064,1774,40.0,0,1064,False Scarcity,Scarcity Creation,4,Yes,710
LST07053,2024,4,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1437,3070,53.2,0,1437,Misleading Discount Badge,Pricing Manipulation,4,Yes,1633
LST07054,2024,4,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,18515,23891,22.5,0,18515,False Scarcity,Scarcity Creation,4,Yes,5376
LST07055,2024,4,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,321,612,47.5,0,321,None,No Violation,0,No,291
LST07056,2024,4,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,333,566,41.2,0,333,None,No Violation,0,No,233
LST07057,2024,4,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,752,1876,59.9,0,752,None,No Violation,0,No,1124
LST07058,2024,4,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2374,3474,31.7,0,2374,Confirm Shaming,Misdirection,3,Yes,1100
LST07059,2024,4,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6201,9793,36.7,0,6201,Fake Countdown Timer,Urgency Creation,3,Yes,3592
LST07060,2024,4,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,193,334,42.2,0,193,Inflated Original Price,Pricing Manipulation,5,Yes,141
LST07061,2024,4,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,6833,10708,36.2,0,6833,Misleading Discount Badge,Pricing Manipulation,4,Yes,3875
LST07062,2024,4,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,739,1852,60.1,48,787,Hidden Convenience Fee,Drip Pricing,5,Yes,1113
LST07063,2024,4,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,830,1418,41.5,0,830,None,No Violation,0,No,588
LST07064,2024,4,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1531,2968,48.4,0,1531,None,No Violation,0,No,1437
LST07065,2024,4,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,160,314,49.0,0,160,Social Proof Manipulation,Social Proof Misuse,2,Yes,154
LST07066,2024,4,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,9246,12587,26.5,52,9298,Hidden Convenience Fee,Drip Pricing,5,Yes,3341
LST07067,2024,4,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,277,530,47.7,0,277,Inflated Original Price,Pricing Manipulation,5,Yes,253
LST07068,2024,4,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,530,986,46.2,0,530,None,No Violation,0,No,456
LST07069,2024,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,819,1821,55.0,0,819,Social Proof Manipulation,Social Proof Misuse,2,Yes,1002
LST07070,2024,4,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,970,1941,50.0,0,970,None,No Violation,0,No,971
LST07071,2024,4,Nykaa,Footwear,Woodland Men's Camel Leather Boot,Woodland,2640,4278,38.3,0,2640,Misleading Discount Badge,Pricing Manipulation,4,Yes,1638
LST07072,2024,4,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,588,953,38.3,0,588,Misleading Discount Badge,Pricing Manipulation,4,Yes,365
LST07073,2024,4,Nykaa,Footwear,Metro Women's Block Heel Pumps,Metro,1090,2240,51.3,0,1090,False Scarcity,Scarcity Creation,4,Yes,1150
LST07074,2024,4,Nykaa,Toys,Webby Wooden Push & Pull Duck Toy,Webby,289,556,48.0,0,289,Fake Countdown Timer,Urgency Creation,3,Yes,267
LST07075,2024,4,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1197,2510,52.3,0,1197,Confirm Shaming,Misdirection,3,Yes,1313
LST07076,2024,4,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,318,585,45.6,0,318,Confirm Shaming,Misdirection,3,Yes,267
LST07077,2024,4,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,328,556,41.0,0,328,Forced Continuity,Subscription Trap,4,Yes,228
LST07078,2024,4,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,564,920,38.7,0,564,None,No Violation,0,No,356
LST07079,2024,4,Nykaa,Toys,Webby Wooden Push & Pull Duck Toy,Webby,334,571,41.5,0,334,None,No Violation,0,No,237
LST07080,2024,4,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,767,1440,46.7,0,767,None,No Violation,0,No,673
LST07081,2024,4,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1354,2302,41.2,0,1354,None,No Violation,0,No,948
LST07082,2024,4,Nykaa,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,383,616,37.8,41,424,Hidden Convenience Fee,Drip Pricing,5,Yes,233
LST07083,2024,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,734,1730,57.6,0,734,None,No Violation,0,No,996
LST07084,2024,4,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,868,1385,37.3,42,910,Hidden Convenience Fee,Drip Pricing,5,Yes,517
LST07085,2024,4,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,8932,13734,35.0,0,8932,None,No Violation,0,No,4802
LST07086,2024,4,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,524,1077,51.3,0,524,Forced Continuity,Subscription Trap,4,Yes,553
LST07087,2024,4,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,311,604,48.5,0,311,Inflated Original Price,Pricing Manipulation,5,Yes,293
LST07088,2024,4,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,884,1397,36.7,82,966,Hidden Convenience Fee,Drip Pricing,5,Yes,513
LST07089,2024,4,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1345,2323,42.1,0,1345,Inflated Original Price,Pricing Manipulation,5,Yes,978
LST07090,2024,4,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,931,1689,44.9,41,972,Hidden Convenience Fee,Drip Pricing,5,Yes,758
LST07091,2024,4,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,227,368,38.3,0,227,False Scarcity,Scarcity Creation,4,Yes,141
LST07092,2024,4,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,10248,13225,22.5,0,10248,False Scarcity,Scarcity Creation,4,Yes,2977
LST07093,2024,4,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,210,359,41.5,0,210,None,No Violation,0,No,149
LST07094,2024,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,714,1733,58.8,0,714,Fake Countdown Timer,Urgency Creation,3,Yes,1019
LST07095,2024,4,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,781,1473,47.0,0,781,Misleading Discount Badge,Pricing Manipulation,4,Yes,692
LST07096,2024,4,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,296,493,40.0,0,296,Forced Continuity,Subscription Trap,4,Yes,197
LST07097,2024,4,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,272,517,47.4,0,272,Misleading Discount Badge,Pricing Manipulation,4,Yes,245
