listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,actual_price_inr,displayed_original_price_inr,price_inflation_inr,price_inflation_pct,hidden_fee_inr,ccpa_violation,sev_norm,inf_norm,fee_norm,contrib_severity,contrib_inflation,contrib_hidden_fee,base_score,ccpa_penalty,harm_score,risk_tier
LST05913,2023,10,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Inflated Original Price,Pricing Manipulation,5,93,185,92,98.9247,0,Yes,1.0,0.4083701685301787,0.0,40.5,12.86,0.0,53.36366030870063,10.0,63.36,🟡 Medium
LST05914,2023,10,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Confirm Shaming,Misdirection,3,824,1432,608,73.7864,0,Yes,0.3333333333333333,0.30009019633856276,0.0,13.5,9.45,0.0,22.952841184664727,10.0,32.95,🟢 Low
LST05915,2023,10,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Misleading Discount Badge,Pricing Manipulation,4,16094,20789,4695,29.1724,0,Yes,0.6666666666666666,0.10792116822780132,0.0,27.0,3.4,0.0,30.39951679917574,10.0,40.4,🟢 Low
LST05916,2023,10,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Misleading Discount Badge,Pricing Manipulation,4,1243,2219,976,78.5197,0,Yes,0.6666666666666666,0.3204782731923904,0.0,27.0,10.1,0.0,37.09506560556029,10.0,47.1,🟢 Low
LST05917,2023,10,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Hidden Convenience Fee,Drip Pricing,5,548,1181,633,115.5109,114,Yes,1.0,0.4798130773491753,0.95,40.5,15.11,17.1,72.71411193649901,10.0,82.71,🔴 Critical
LST05918,2023,10,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Misleading Discount Badge,Pricing Manipulation,4,1587,2820,1233,77.6938,0,Yes,0.6666666666666666,0.31692081588489324,0.0,27.0,9.98,0.0,36.983005700374136,10.0,46.98,🟢 Low
LST05920,2023,10,Flipkart,Fashion,W Women's Printed Kurta,W,Hidden Convenience Fee,Drip Pricing,5,654,1368,714,109.1743,112,Yes,1.0,0.4525189933502814,0.9333333333333333,40.5,14.25,16.8,71.55434829053387,10.0,81.55,🔴 Critical
LST05922,2023,10,Flipkart,Footwear,Action Men's Training Shoes,Action,Hidden Convenience Fee,Drip Pricing,5,645,1352,707,109.6124,67,Yes,1.0,0.45440605237245657,0.5583333333333333,40.5,14.31,10.05,64.86379064973238,10.0,74.86,🟠 High
LST05923,2023,10,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Misleading Discount Badge,Pricing Manipulation,4,511,1219,708,138.5519,0,Yes,0.6666666666666666,0.5790592013618182,0.0,27.0,18.24,0.0,45.240364842897264,10.0,55.24,🟡 Medium
LST05924,2023,10,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,Hidden Convenience Fee,Drip Pricing,5,452,1185,733,162.1681,112,Yes,1.0,0.6807829248941033,0.9333333333333333,40.5,21.44,16.8,78.74466213416424,10.0,88.74,🔴 Critical
LST05927,2023,10,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Confirm Shaming,Misdirection,3,132,319,187,141.6667,0,Yes,0.3333333333333333,0.5924757990387671,0.0,13.5,18.66,0.0,32.16298766972116,10.0,42.16,🟢 Low
LST05928,2023,10,Flipkart,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Forced Continuity,Subscription Trap,4,616,1445,829,134.5779,0,Yes,0.6666666666666666,0.5619417109392566,0.0,27.0,17.7,0.0,44.701163894586585,10.0,54.7,🟡 Medium
LST05930,2023,10,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Fake Countdown Timer,Urgency Creation,3,134,282,148,110.4478,0,Yes,0.3333333333333333,0.45800442969983657,0.0,13.5,14.43,0.0,27.92713953554485,10.0,37.93,🟢 Low
LST05932,2023,10,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Fake Countdown Timer,Urgency Creation,3,315,574,259,82.2222,0,Yes,0.3333333333333333,0.33642631252040617,0.0,13.5,10.6,0.0,24.09742884439279,10.0,34.1,🟢 Low
LST05933,2023,10,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Hidden Convenience Fee,Drip Pricing,5,860,1794,934,108.6047,32,Yes,1.0,0.4500655151055176,0.26666666666666666,40.5,14.18,4.8,59.477063725823804,10.0,69.48,🟠 High
LST05934,2023,10,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Fake Countdown Timer,Urgency Creation,3,355,741,386,108.7324,0,Yes,0.3333333333333333,0.45061556632015304,0.0,13.5,14.19,0.0,27.69439033908482,10.0,37.69,🟢 Low
LST05935,2023,10,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Forced Continuity,Subscription Trap,4,154,236,82,53.2468,0,Yes,0.6666666666666666,0.2116185289295926,0.0,27.0,6.67,0.0,33.66598366128216,10.0,43.67,🟢 Low
LST05936,2023,10,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Forced Continuity,Subscription Trap,4,873,1447,574,65.7503,0,Yes,0.6666666666666666,0.26547573615115766,0.0,27.0,8.36,0.0,35.36248568876146,10.0,45.36,🟢 Low
LST05938,2023,10,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,759,1362,603,79.4466,31,Yes,1.0,0.3244707749217997,0.25833333333333336,40.5,10.22,4.65,55.37082941003669,10.0,65.37,🟠 High
LST05939,2023,10,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Forced Continuity,Subscription Trap,4,14955,20924,5969,39.9131,0,Yes,0.6666666666666666,0.15418534270732018,0.0,27.0,4.86,0.0,31.856838295280586,10.0,41.86,🟢 Low
LST05940,2023,10,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Confirm Shaming,Misdirection,3,8161,12476,4315,52.8734,0,Yes,0.3333333333333333,0.21001015677967197,0.0,13.5,6.62,0.0,20.115319938559665,10.0,30.12,🟢 Low
LST05943,2023,10,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Confirm Shaming,Misdirection,3,304,588,284,93.4211,0,Yes,0.3333333333333333,0.38466412416943124,0.0,13.5,12.12,0.0,25.616919911337085,10.0,35.62,🟢 Low
LST05944,2023,10,Meesho,Books,Deep Work - Cal Newport,Cal Newport,Hidden Convenience Fee,Drip Pricing,5,298,414,116,38.9262,34,Yes,1.0,0.1499343987470721,0.2833333333333333,40.5,4.72,5.1,50.322933560532775,10.0,60.32,🟡 Medium
LST05945,2023,10,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Social Proof Manipulation,Social Proof Misuse,2,320,707,387,120.9375,0,Yes,0.0,0.5031874541803462,0.0,0.0,15.85,0.0,15.850404806680903,10.0,25.85,🟢 Low
LST05946,2023,10,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Inflated Original Price,Pricing Manipulation,5,11256,17173,5917,52.5675,0,Yes,1.0,0.2086925321394451,0.0,40.5,6.57,0.0,47.07381476239252,10.0,57.07,🟡 Medium
LST05947,2023,10,Meesho,Footwear,Sparx Men's Running Sports Shoes,Sparx,Confirm Shaming,Misdirection,3,949,1753,804,84.7208,0,Yes,0.3333333333333333,0.3471887084866398,0.0,13.5,10.94,0.0,24.43644431732915,10.0,34.44,🟢 Low
LST05948,2023,10,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,2377,3348,971,40.8498,0,Yes,0.3333333333333333,0.15822005666776648,0.0,13.5,4.98,0.0,18.483931785034642,10.0,28.48,🟢 Low
LST05949,2023,10,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Fake Countdown Timer,Urgency Creation,3,8060,12836,4776,59.2556,0,Yes,0.3333333333333333,0.23750065687400337,0.0,13.5,7.48,0.0,20.981270691531105,10.0,30.98,🟢 Low
LST05950,2023,10,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Misleading Discount Badge,Pricing Manipulation,4,649,926,277,42.681,0,Yes,0.6666666666666666,0.166107713552969,0.0,27.0,5.23,0.0,32.232392976918526,10.0,42.23,🟢 Low
LST05951,2023,10,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,152,282,130,85.5263,43,Yes,1.0,0.35065829543565175,0.35833333333333334,40.5,11.05,6.45,57.99573630622304,10.0,68.0,🟠 High
LST05952,2023,10,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Inflated Original Price,Pricing Manipulation,5,327,615,288,88.0734,0,Yes,1.0,0.3616295988718135,0.0,40.5,11.39,0.0,51.89133236446212,10.0,61.89,🟡 Medium
LST05953,2023,10,Meesho,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Social Proof Manipulation,Social Proof Misuse,2,1170,2695,1525,130.3419,0,Yes,0.0,0.5436956894420318,0.0,0.0,17.13,0.0,17.126414217424003,10.0,27.13,🟢 Low
LST05955,2023,10,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Hidden Convenience Fee,Drip Pricing,5,409,853,444,108.5575,38,Yes,1.0,0.4498622072172577,0.31666666666666665,40.5,14.17,5.7,60.37065952734362,10.0,70.37,🟠 High
LST05956,2023,10,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Misleading Discount Badge,Pricing Manipulation,4,296,611,315,106.4189,0,Yes,0.6666666666666666,0.4406504646360573,0.0,27.0,13.88,0.0,40.880489636035804,10.0,50.88,🟡 Medium
LST05957,2023,10,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Social Proof Manipulation,Social Proof Misuse,2,285,592,307,107.7193,0,Yes,0.0,0.4462517692524386,0.0,0.0,14.06,0.0,14.056930731451814,10.0,24.06,🟢 Low
LST05958,2023,10,Meesho,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Social Proof Manipulation,Social Proof Misuse,2,7720,11561,3841,49.7539,0,Yes,0.0,0.1965733144613073,0.0,0.0,6.19,0.0,6.192059405531179,10.0,16.19,🟢 Low
LST05959,2023,10,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Confirm Shaming,Misdirection,3,292,566,274,93.8356,0,Yes,0.3333333333333333,0.3864495292474765,0.0,13.5,12.17,0.0,25.67316017129551,10.0,35.67,🟢 Low
LST05960,2023,10,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Forced Continuity,Subscription Trap,4,958,1822,864,90.1879,0,Yes,0.6666666666666666,0.37073753382362695,0.0,27.0,11.68,0.0,38.67823231544425,10.0,48.68,🟢 Low
LST05961,2023,10,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Inflated Original Price,Pricing Manipulation,5,596,949,353,59.2282,0,Yes,1.0,0.23738263492192027,0.0,40.5,7.48,0.0,47.97755300004049,10.0,57.98,🟡 Medium
LST05962,2023,10,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Hidden Convenience Fee,Drip Pricing,5,478,933,455,95.1883,60,Yes,1.0,0.392276109341739,0.5,40.5,12.36,9.0,61.856697444264775,10.0,71.86,🟠 High
LST05963,2023,10,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Inflated Original Price,Pricing Manipulation,5,17068,21023,3955,23.172,0,Yes,1.0,0.08207522219570797,0.0,40.5,2.59,0.0,43.0853694991648,10.0,53.09,🟡 Medium
LST05964,2023,10,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Hidden Convenience Fee,Drip Pricing,5,315,577,262,83.1746,36,Yes,1.0,0.34052865219792194,0.3,40.5,10.73,5.4,56.62665254423453,10.0,66.63,🟠 High
LST05965,2023,10,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Social Proof Manipulation,Social Proof Misuse,2,15187,18736,3549,23.3687,0,Yes,0.0,0.08292248197580808,0.0,0.0,2.61,0.0,2.6120581822379543,10.0,12.61,🟢 Low
LST05967,2023,10,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Misleading Discount Badge,Pricing Manipulation,4,199,353,154,77.3869,0,Yes,0.6666666666666666,0.31559888387415236,0.0,27.0,9.94,0.0,36.941364842035796,10.0,46.94,🟢 Low
LST05969,2023,10,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Confirm Shaming,Misdirection,3,834,1361,527,63.1894,0,Yes,0.3333333333333333,0.254444991001903,0.0,13.5,8.02,0.0,21.515017216559944,10.0,31.52,🟢 Low
LST05970,2023,10,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,False Scarcity,Scarcity Creation,4,1663,3057,1394,83.8244,0,Yes,0.6666666666666666,0.343327581557907,0.0,27.0,10.81,0.0,37.81481881907407,10.0,47.81,🟢 Low
LST05972,2023,10,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,False Scarcity,Scarcity Creation,4,870,1510,640,73.5632,0,Yes,0.6666666666666666,0.2991287912398421,0.0,27.0,9.42,0.0,36.42255692405502,10.0,46.42,🟢 Low
LST05973,2023,10,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,False Scarcity,Scarcity Creation,4,158,288,130,82.2785,0,Yes,0.6666666666666666,0.3366688174803433,0.0,27.0,10.61,0.0,37.60506775063081,10.0,47.61,🟢 Low
LST05975,2023,10,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Inflated Original Price,Pricing Manipulation,5,1517,2760,1243,81.938,0,Yes,1.0,0.3352021578203327,0.0,40.5,10.56,0.0,51.05886797134048,10.0,61.06,🟡 Medium
LST05976,2023,10,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Confirm Shaming,Misdirection,3,448,763,315,70.3125,0,Yes,0.3333333333333333,0.2851268219100431,0.0,13.5,8.98,0.0,22.481494890166356,10.0,32.48,🟢 Low
LST05977,2023,10,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Confirm Shaming,Misdirection,3,440,755,315,71.5909,0,Yes,0.3333333333333333,0.29063336437511683,0.0,13.5,9.15,0.0,22.654950977816178,10.0,32.65,🟢 Low
LST05979,2023,10,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Inflated Original Price,Pricing Manipulation,5,155,242,87,56.129,0,Yes,1.0,0.22403323222498947,0.0,40.5,7.06,0.0,47.55704681508717,10.0,57.56,🟡 Medium
LST05980,2023,10,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,497,1138,641,128.9738,0,Yes,0.6666666666666666,0.5378027758418541,0.0,27.0,16.94,0.0,43.9407874390184,10.0,53.94,🟡 Medium
LST05981,2023,10,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Fake Countdown Timer,Urgency Creation,3,710,1406,696,98.0282,0,Yes,0.3333333333333333,0.4045086108643945,0.0,13.5,12.74,0.0,26.242021242228425,10.0,36.24,🟢 Low
LST05982,2023,10,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Forced Continuity,Subscription Trap,4,570,992,422,74.0351,0,Yes,0.6666666666666666,0.3011614393853899,0.0,27.0,9.49,0.0,36.486585340639785,10.0,46.49,🟢 Low
LST05983,2023,10,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,False Scarcity,Scarcity Creation,4,1361,2575,1214,89.1991,0,Yes,0.6666666666666666,0.3664784058594022,0.0,27.0,11.54,0.0,38.54406978457117,10.0,48.54,🟢 Low
LST05985,2023,10,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Hidden Convenience Fee,Drip Pricing,5,324,602,278,85.8025,52,Yes,1.0,0.35184799117161336,0.43333333333333335,40.5,11.08,7.8,59.383211721905816,10.0,69.38,🟠 High
LST05986,2023,10,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Misleading Discount Badge,Pricing Manipulation,4,484,931,447,92.3554,0,Yes,0.6666666666666666,0.3800737594126814,0.0,27.0,11.97,0.0,38.97232342149946,10.0,48.97,🟢 Low
LST05987,2023,10,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Misleading Discount Badge,Pricing Manipulation,4,135,297,162,120.0,0,Yes,0.6666666666666666,0.49914929432348865,0.0,27.0,15.72,0.0,42.72320277118989,10.0,52.72,🟡 Medium
LST05988,2023,10,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Fake Countdown Timer,Urgency Creation,3,1991,5025,3034,152.3857,0,Yes,0.3333333333333333,0.6386465035781327,0.0,13.5,20.12,0.0,33.61736486271118,10.0,43.62,🟢 Low
LST05990,2023,10,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,False Scarcity,Scarcity Creation,4,1103,1713,610,55.3037,0,Yes,0.6666666666666666,0.22047835933980073,0.0,27.0,6.95,0.0,33.94506831920372,10.0,43.95,🟢 Low
LST05992,2023,10,Nykaa,Electronics,Portronics Mport 7C USB Hub,Portronics,Social Proof Manipulation,Social Proof Misuse,2,651,1270,619,95.0845,0,Yes,0.0,0.39182900428238776,0.0,0.0,12.34,0.0,12.342613634895214,10.0,22.34,🟢 Low
LST05994,2023,10,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Fake Countdown Timer,Urgency Creation,3,485,879,394,81.2371,0,Yes,0.3333333333333333,0.33218312182708315,0.0,13.5,10.46,0.0,23.96376833755312,10.0,33.96,🟢 Low
LST05995,2023,10,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Confirm Shaming,Misdirection,3,326,561,235,72.0859,0,Yes,0.3333333333333333,0.29276551277953755,0.0,13.5,9.22,0.0,22.722113652555432,10.0,32.72,🟢 Low
LST05996,2023,10,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Forced Continuity,Subscription Trap,4,12577,18102,5525,43.9294,0,Yes,0.6666666666666666,0.17148503490262326,0.0,27.0,5.4,0.0,32.40177859943263,10.0,42.4,🟢 Low
LST05997,2023,10,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,False Scarcity,Scarcity Creation,4,270,624,354,131.1111,0,Yes,0.6666666666666666,0.5470089188413862,0.0,27.0,17.23,0.0,44.23078094350367,10.0,54.23,🟡 Medium
LST05999,2023,10,Nykaa,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Confirm Shaming,Misdirection,3,221,322,101,45.7014,0,Yes,0.3333333333333333,0.17911769545339815,0.0,13.5,5.64,0.0,19.142207406782042,10.0,29.14,🟢 Low
LST06000,2023,10,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Misleading Discount Badge,Pricing Manipulation,4,292,576,284,97.2603,0,Yes,0.6666666666666666,0.40120098104670826,0.0,27.0,12.64,0.0,39.6378309029713,10.0,49.64,🟢 Low
LST06001,2023,10,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,False Scarcity,Scarcity Creation,4,2117,3705,1588,75.0118,0,Yes,0.6666666666666666,0.3053684481663954,0.0,27.0,9.62,0.0,36.61910611724146,10.0,46.62,🟢 Low
LST06002,2023,10,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Fake Countdown Timer,Urgency Creation,3,325,739,414,127.3846,0,Yes,0.3333333333333333,0.5309575026210349,0.0,13.5,16.73,0.0,30.2251613325626,10.0,40.23,🟢 Low
LST06004,2023,10,Nykaa,Electronics,Portronics Mport 7C USB Hub,Portronics,Social Proof Manipulation,Social Proof Misuse,2,531,1165,634,119.3974,0,Yes,0.0,0.49655367285176355,0.0,0.0,15.64,0.0,15.64144069483055,10.0,25.64,🟢 Low
LST06005,2023,10,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,Fake Countdown Timer,Urgency Creation,3,707,1478,771,109.0523,0,Yes,0.3333333333333333,0.45199349414757567,0.0,13.5,14.24,0.0,27.737795065648633,10.0,37.74,🟢 Low
LST06006,2023,10,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,2301,3463,1162,50.4998,0,Yes,0.3333333333333333,0.19978618212768598,0.0,13.5,6.29,0.0,19.793264737022106,10.0,29.79,🟢 Low
LST06007,2023,10,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Misleading Discount Badge,Pricing Manipulation,4,1036,1720,684,66.0232,0,Yes,0.6666666666666666,0.26665121756442317,0.0,27.0,8.4,0.0,35.399513353279325,10.0,45.4,🟢 Low
LST06008,2023,10,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Hidden Convenience Fee,Drip Pricing,5,310,525,215,69.3548,71,Yes,1.0,0.2810016531688032,0.5916666666666667,40.5,8.85,10.65,60.0015520748173,10.0,70.0,🟠 High
LST06009,2023,10,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Misleading Discount Badge,Pricing Manipulation,4,1169,2660,1491,127.5449,0,Yes,0.6666666666666666,0.5316479741144261,0.0,27.0,16.75,0.0,43.746911184604414,10.0,53.75,🟡 Medium
LST06010,2023,10,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,Fake Countdown Timer,Urgency Creation,3,2205,3296,1091,49.4785,0,Yes,0.3333333333333333,0.19538706462175684,0.0,13.5,6.15,0.0,19.65469253558534,10.0,29.65,🟢 Low
LST06011,2023,10,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,False Scarcity,Scarcity Creation,4,1646,2822,1176,71.4459,0,Yes,0.6666666666666666,0.2900087956505895,0.0,27.0,9.14,0.0,36.13527706299357,10.0,46.14,🟢 Low
LST06012,2023,10,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Hidden Convenience Fee,Drip Pricing,5,376,576,200,53.1915,79,Yes,1.0,0.21138033134016943,0.6583333333333333,40.5,6.66,11.85,59.00848043721535,10.0,69.01,🟠 High
LST06013,2023,10,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Inflated Original Price,Pricing Manipulation,5,545,913,368,67.5229,0,Yes,1.0,0.2731109811242409,0.0,40.5,8.6,0.0,49.10299590541359,10.0,59.1,🟡 Medium
LST06014,2023,10,Nykaa,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,7321,10232,2911,39.7623,0,Yes,0.0,0.15353579123381186,0.0,0.0,4.84,0.0,4.836377423865073,10.0,14.84,🟢 Low
LST06015,2023,10,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Social Proof Manipulation,Social Proof Misuse,2,525,993,468,89.1429,0,Yes,0.0,0.3662363316365165,0.0,0.0,11.54,0.0,11.536444446550268,10.0,21.54,🟢 Low
LST06016,2023,10,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,253,532,279,110.2767,41,Yes,1.0,0.4572674386048944,0.3416666666666667,40.5,14.4,6.15,61.05392431605418,10.0,71.05,🟠 High
LST06017,2023,10,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Fake Countdown Timer,Urgency Creation,3,323,594,271,83.9009,0,Yes,0.3333333333333333,0.3436570954022265,0.0,13.5,10.83,0.0,24.325198505170132,10.0,34.33,🟢 Low
LST06018,2023,10,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,False Scarcity,Scarcity Creation,4,9597,12592,2995,31.2077,0,Yes,0.6666666666666666,0.11668795943490744,0.0,27.0,3.68,0.0,30.675670722199584,10.0,40.68,🟢 Low
LST06020,2023,10,Nykaa,Footwear,Metro Women's Block Heel Pumps,Metro,Forced Continuity,Subscription Trap,4,999,2268,1269,127.027,0,Yes,0.6666666666666666,0.5294171869252352,0.0,27.0,16.68,0.0,43.6766413881449,10.0,53.68,🟡 Medium
LST06021,2023,10,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,Fake Countdown Timer,Urgency Creation,3,542,1034,492,90.7749,0,Yes,0.3333333333333333,0.373265960315334,0.0,13.5,11.76,0.0,25.257877749933023,10.0,35.26,🟢 Low
LST06022,2023,10,Nykaa,Fashion,AND Women's Wrap Dress,AND,Forced Continuity,Subscription Trap,4,1155,2644,1489,128.9177,0,Yes,0.6666666666666666,0.5375611323560197,0.0,27.0,16.93,0.0,43.93317566921462,10.0,53.93,🟡 Medium
LST06024,2023,10,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Fake Countdown Timer,Urgency Creation,3,272,566,294,108.0882,0,Yes,0.3333333333333333,0.4478407582350463,0.0,13.5,14.11,0.0,27.606983884403956,10.0,37.61,🟢 Low
LST06025,2023,10,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Inflated Original Price,Pricing Manipulation,5,19974,22283,2309,11.56,0,Yes,1.0,0.03205803578735718,0.0,40.5,1.01,0.0,41.50982812730175,10.0,51.51,🟡 Medium
LST06026,2023,10,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Inflated Original Price,Pricing Manipulation,5,829,1456,627,75.6333,0,Yes,1.0,0.30804547894083484,0.0,40.5,9.7,0.0,50.203432586636296,10.0,60.2,🟡 Medium
LST06027,2023,10,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Inflated Original Price,Pricing Manipulation,5,1755,2345,590,33.6182,0,Yes,1.0,0.12707087605885936,0.0,40.5,4.0,0.0,44.50273259585407,10.0,54.5,🟡 Medium
LST06028,2023,10,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Misleading Discount Badge,Pricing Manipulation,4,24368,29876,5508,22.6034,0,Yes,0.6666666666666666,0.0796260513214582,0.0,27.0,2.51,0.0,29.50822061662593,10.0,39.51,🟢 Low
LST06030,2023,10,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Fake Countdown Timer,Urgency Creation,3,824,1460,636,77.1845,0,Yes,0.3333333333333333,0.3147270720821226,0.0,13.5,9.91,0.0,23.413902770586862,10.0,33.41,🟢 Low
